?.Name,$CrashAmount,$Churn,$Unique,$>SecurityFlaw
gfx/angle/src/compiler/ossource_win.cpp,0,1,1,0
xpcom/ds/nsIAtom.idl,0,10,5,0
layout/base/crashtests/499858-1.xhtml,0,1,1,0
js/src/tests/js1_6/extensions/regress-479567.js,0,1,1,0
mobile/android/base/resources/drawable-land-hdpi-v14/tabs_pressed.png,0,3,1,0
security/manager/ssl/tests/mochitest/mixedcontent/imgsecredirect.sjs,0,0,0,0
image/test/reftest/ico/ico-bmp-32bpp/ico-size-2x2-32bpp.ico,0,1,1,0
uriloader/exthandler/nsIExternalProtocolService.idl,0,1,1,0
layout/generic/test/file_BrokenImageReference.png,0,0,0,0
js/src/tests/js1_5/decompilation/regress-352375.js,0,1,1,0
js/src/jit-test/tests/debug/Debugger-getNewestFrame-02.js,0,2,1,0
modules/libpref/public/PPrefTuple.h,0,1,1,0
accessible/src/xforms/Makefile.in,0,0,0,0
nsprpub/pr/src/md/unix/uxpoll.c,0,0,0,0
content/canvas/src/CustomQS_WebGL.h,0,80,23,0
toolkit/components/places/tests/unit/test_433525_hasChildren_crash.js,0,2,2,0
layout/style/test/unstyled.xml,0,0,0,0
layout/reftests/bugs/647-1.html,0,0,0,0
content/canvas/public/DocumentRendererNativeIDChild.h,0,5,4,0
nsprpub/pr/tests/rmdir.c,0,0,0,0
image/test/reftest/pngsuite-transparency/tbgn3p08.html,0,1,1,0
js/src/tests/js1_5/Regress/regress-477733.js,0,1,1,0
js/src/jit-test/tests/jaeger/fused-eq-ifeq.js,0,4,3,0
image/test/reftest/pngsuite-basic-n/basn0g02.html,0,4,3,0
browser/app/profile/extensions/testpilot@labs.mozilla.com/skin/all/status-missed.png,0,2,1,0
dom/tests/mochitest/whatwg/postMessage_onOther.html,0,0,0,0
extensions/spellcheck/hunspell/tests/utf8_bom.good,0,1,1,0
content/base/test/test_NodeIterator_mutations_3.html,0,1,1,0
content/html/content/crashtests/339501-2.xhtml,0,0,0,0
image/test/reftest/pngsuite-oddsizes/s38_3p04.html,0,4,3,0
browser/branding/nightly/firefox.ico,0,2,2,0
browser/devtools/debugger/test/browser_dbg_stack-02.js,0,2,2,0
dom/plugins/test/reftest/div-sanity.html,0,1,1,0
ipc/chromium/src/base/wmi_util_unittest.cc,0,0,0,0
toolkit/themes/winstripe/mozapps/extensions/extensionGeneric-aero.png,0,1,1,0
image/test/unit/test_imgtools.js,0,4,4,0
js/xpconnect/tests/chrome/test_bug614757.xul,0,1,1,0
layout/reftests/ib-split/remove-from-split-inline-3-ref.html,0,0,0,0
layout/reftests/css-charset/test-charset-leading-space.html,0,0,0,0
view/crashtests/387745-1.svg,0,0,0,0
toolkit/mozapps/extensions/test/addons/test_bug567184/install.rdf,0,1,1,0
content/xul/templates/tests/chrome/test_tmpl_whereequalsnegation.xul,0,2,2,0
layout/reftests/mathml/embellished-op-3-2-ref.html,0,1,1,0
embedding/tests/winEmbed/SMALL.ICO,0,0,0,0
layout/reftests/backgrounds/vector/wide--auto--omitted-width-nonpercent-height.html,0,2,1,0
layout/reftests/table-anonymous-boxes/dynamic-abs-pos-tbody-ref.html,0,0,0,0
dom/workers/test/WorkerTest_subworker.js,0,1,1,0
netwerk/system/android/nsAndroidNetworkLinkService.cpp,0,10,7,0
mobile/xul/chrome/tests/browser_select.js,0,4,2,0
js/src/ion/IonMacroAssembler.h,0,33,8,0
js/src/tests/js1_8_5/extensions/clone-simple.js,0,2,2,0
security/nss/lib/crmf/cmmfchal.c,0,0,0,0
js/src/ctypes/libffi/src/mips/ffitarget.h,0,1,1,0
js/src/jit-test/tests/closures/flat-closure-6.js,0,1,1,0
parser/html/javasrc/Tokenizer.java,0,23,1,0
layout/reftests/columns/columnrule-linestyles.html,0,0,0,0
js/src/tests/js1_7/extensions/regress-346642-02.js,0,1,1,0
media/libvpx/vp8/common/arm/neon/mbloopfilter_neon.asm,0,3,2,0
js/src/jit-test/tests/pic/getelem-large-index.js,0,1,1,0
docshell/test/browser/browser_bug92473.js,0,3,3,0
layout/reftests/svg/smil/seek/anim-x-seek-dynamic-1e.svg,0,1,1,0
security/nss/cmd/smimetools/cmsutil.c,0,0,0,0
build/win32/vmwarerecordinghelper/vmwarerecordinghelper.def,0,0,0,0
widget/gtk2/nsToolkit.cpp,0,1,1,0
layout/reftests/svg/smil/container/moved-tree-1.xhtml,0,0,0,0
layout/inspector/tests/test_bug462787.html,0,1,1,0
nsprpub/pr/tests/servr_uu.c,0,0,0,0
content/test/reftest/child592366-2.html,0,1,1,0
services/sync/tests/unit/test_service_cluster.js,0,8,5,0
content/base/test/file_htmlserializer_2_entw3c.html,0,0,0,0
layout/base/crashtests/288790-1.html,0,0,0,0
layout/reftests/bugs/272646-2a.xul,0,2,2,0
layout/reftests/object/type-overridden-by-server.html,0,0,0,0
gfx/skia/include/effects/SkKernel33MaskFilter.h,0,1,1,0
image/test/reftest/pngsuite-oddsizes/s34n3p04.png,0,1,1,0
layout/reftests/bugs/18217-valign-1.html,0,0,0,0
security/nss/cmd/bltest/tests/des_ecb/key0,0,0,0,0
layout/reftests/columns/min-width-1-ref.html,0,0,0,0
dom/tests/mochitest/dom-level2-html/test_HTMLButtonElement06.html,0,1,1,0
content/smil/test/test_smilMappedAttrFromBy.xhtml,0,1,1,0
nsprpub/pr/src/memory/Makefile.in,0,1,1,0
ipc/chromium/src/base/scoped_clipboard_writer.h,0,0,0,0
dom/interfaces/svg/nsIDOMSVGAnimateTransformElement.idl,0,4,3,0
netwerk/test/unit/test_fallback_redirect-to-different-origin_passing.js,0,2,2,0
toolkit/crashreporter/google-breakpad/src/processor/cfi_frame_info_unittest.cc,0,1,1,0
security/nss/lib/libpkix/pkix/util/pkix_logger.h,0,0,0,0
dom/tests/mochitest/dom-level2-html/files/form.xhtml,0,0,0,0
layout/reftests/scrolling/scrolling.js,0,3,1,0
content/xtf/test/Makefile.in,0,5,3,0
tools/memory/bloattable.pl,0,0,0,0
js/src/config/Moz/Milestone.pm,0,0,0,0
content/base/test/test_bug403868.xml,0,1,1,0
toolkit/mozapps/extensions/test/xpinstall/theme.xpi,0,1,1,0
js/src/ctypes/libffi/testsuite/libffi.call/struct3.c,0,0,0,0
js/src/tests/ecma_5/extensions/JSON-string-replacer-overflow.js,0,1,1,0
content/media/test/manifest.js,0,46,10,0
js/src/jit-test/tests/basic/defaultvalue-toString-is-noncallable-object-elem.js,0,1,1,0
browser/devtools/highlighter/test/browser_inspector_treePanel_click.js,0,13,5,0
widget/reftests/progressbar-fallback-default-style.html,0,1,1,0
layout/reftests/columns/column-balancing-overflow-005.ref.html,0,0,0,0
intl/uconv/crashtests/563618.html,0,1,1,0
layout/reftests/table-background/backgr_simple-table-column.html,0,0,0,0
layout/reftests/fonts/sil/ScheherazadeRegAAT-license.txt,0,0,0,0
js/src/jit-test/tests/jaeger/bug684576.js,0,1,1,0
content/base/test/test_bug392318.html,0,1,1,0
js/src/tests/js1_4/Regress/date-001-n.js,0,1,1,0
uriloader/exthandler/android/nsOSHelperAppService.cpp,0,11,5,0
dom/tests/mochitest/dom-level1-core/test_hc_documentgetimplementation.html,0,3,2,0
layout/reftests/svg/sizing/standalone--0-0--0-px.svg,0,1,1,0
config/mkdepend/main.c,0,0,0,0
toolkit/mozapps/extensions/test/browser/addons/browser_bug596336_2/install.rdf,0,1,1,0
extensions/spellcheck/hunspell/tests/germancompoundingold.aff,0,1,1,0
toolkit/mozapps/update/test/unit/data/partial.mar,0,5,2,0
mobile/android/base/httpclientandroidlib/impl/conn/tsccm/package.html,0,1,1,0
layout/reftests/table-background/border-collapse-table.html,0,0,0,0
layout/reftests/css-invalid/output/reftest.list,0,1,1,0
toolkit/themes/winstripe/global/arrow/arrow-up-hov.gif,0,0,0,0
extensions/cookie/test/file_image_inner.html,0,0,0,0
dom/tests/mochitest/dom-level2-core/files/staffNS.dtd,0,0,0,0
dom/tests/mochitest/storageevent/frameLocalStorageSlaveNotEqual.html,0,0,0,0
editor/libeditor/html/tests/test_bug414526.html,0,3,3,0
dom/power/WakeLock.cpp,0,1,1,0
layout/reftests/table-background/backgr_border-table-cell.html,0,0,0,0
ipc/ipdl/test/ipdl/error/multimanDupMgrs.ipdl,0,0,0,0
layout/mathml/crashtests/348709-1.xhtml,0,0,0,0
layout/reftests/object/unknown-type.html,0,0,0,0
js/src/tests/e4x/Regress/regress-277779.js,0,1,1,0
layout/reftests/forms/progress/indeterminate-style-width.html,0,1,1,0
mobile/android/base/httpclientandroidlib/conn/HttpRoutedConnection.java,0,1,1,0
layout/reftests/margin-collapsing/block-zero-min-height-2a.html,0,0,0,0
layout/reftests/bugs/403656-2-ref.html,0,0,0,0
dom/tests/mochitest/w3c/webapps/DOMCore/tests/submissions/Opera/test_getElementsByClassName-18.htm,0,1,1,0
layout/reftests/bugs/407227-1.html,0,0,0,0
toolkit/components/url-classifier/nsUrlClassifierListManager.js,0,1,1,0
layout/reftests/font-matching/synthetic-style-2.html,0,1,1,0
ipc/chromium/src/base/float_util.h,0,0,0,0
dom/tests/mochitest/dom-level1-core/test_hc_nodetextnodevalue.html,0,3,2,0
layout/reftests/counters/t1202-counters-07-b-test.html,0,0,0,0
mobile/android/base/resources/drawable-land-xhdpi-v14/urlbar_stop.png,0,2,2,0
security/nss/lib/pkcs12/p12exp.c,0,0,0,0
content/canvas/test/webgl/conformance/glsl/samplers/glsl-function-texture2dproj.html,0,2,1,0
browser/base/content/test/browser_bug423833.js,0,1,1,0
security/nss/lib/softoken/legacydb/lowkeyi.h,0,1,1,0
js/src/tests/js1_5/Regress/regress-387951-03.js,0,1,1,0
layout/reftests/css-gradients/aja-linear-1e.html,0,0,0,0
netwerk/test/unit/test_httpcancel.js,0,2,1,0
js/src/jit-test/tests/debug/Debugger-debuggees-15.js,0,1,1,0
mobile/android/app/mobile.js,0,52,23,0
js/src/tests/js1_6/Array/filter.js,0,1,1,0
testing/mochitest/tests/MochiKit-1.4.2/tests/test_MochiKit-Base.html,0,2,2,0
dom/tests/mochitest/dom-level2-html/test_HTMLElement107.html,0,1,1,0
toolkit/components/url-classifier/content/moz/protocol4.js,0,1,1,0
mobile/android/base/httpclientandroidlib/impl/conn/DefaultClientConnection.java,0,1,1,0
layout/reftests/text/726392-1.html,0,1,1,0
js/src/tests/js1_5/extensions/regress-351102-06.js,0,1,1,0
nsprpub/pr/include/private/prpriv.h,0,0,0,0
mobile/xul/branding/official/locales/Makefile.in,0,1,1,0
intl/uconv/ucvlatin/nsUnicodeToISO885911.h,0,1,1,0
dom/indexedDB/IDBObjectStore.h,0,51,13,0
modules/libjar/test/mochitest/bug403331.zip^headers^,0,0,0,0
layout/reftests/bidi/263359-2.html,0,1,1,0
content/html/content/reftests/649134-1.html,0,1,1,0
toolkit/crashreporter/google-breakpad/src/common/dwarf/cfi_assembler.cc,0,1,1,0
js/src/tests/js1_7/block/regress-344601.js,0,1,1,0
other-licenses/7zstub/src/Windows/Synchronization.h,0,0,0,0
ipc/chromium/src/base/gfx/platform_canvas_mac.h,0,0,0,0
mobile/xul/themes/core/honeycomb/images/reload-hdpi.png,0,2,2,0
ipc/chromium/src/chrome/common/logging_chrome.cc,0,0,0,0
content/html/content/test/bug649134/file_bug649134-2.sjs,0,1,1,0
dom/locales/en-US/chrome/xml/prettyprint.dtd,0,0,0,0
security/nss/lib/util/secdig.h,0,1,1,0
dom/plugins/test/reftest/plugin-background-2-step.html,0,1,1,0
gfx/cairo/cairo/src/cairo-surface-fallback-private.h,0,3,2,0
js/xpconnect/tests/mochitest/test_bug393269.html,0,1,1,0
layout/base/tests/bug482484.html,0,4,2,0
content/xul/templates/tests/chrome/test_tmpl_treeelementsimplesyntaxnotrecursivetreebuilder.xul,0,2,2,0
toolkit/content/tests/chrome/test_bug365773.xul,0,2,2,0
image/decoders/icon/qt/gtkqticonsconverter.js,0,1,1,0
toolkit/mozapps/extensions/test/xpcshell/data/test_bug470377/update_4.rdf,0,0,0,0
testing/tinderbox-standalone-tests/Tests/LayoutPerformanceTest.pm,0,0,0,0
xpcom/tests/TestBase64.cpp,0,7,4,0
js/src/jit-test/tests/basic/testMissingMethod.js,0,2,2,0
modules/freetype2/docs/reference/ft2-winfnt_fonts.html,0,3,2,0
xpcom/glue/nsDeque.cpp,0,11,5,0
modules/libmar/README,0,0,0,0
browser/devtools/styleinspector/cssruleview.xul,0,1,1,0
layout/tools/layout-debug/ui/locale/en-US/layoutdebug-overlay.dtd,0,0,0,0
mobile/android/base/httpclientandroidlib/impl/auth/NTLMEngineException.java,0,1,1,0
layout/reftests/backgrounds/vector/wide--auto-32px--omitted-width-nonpercent-height.html,0,2,1,0
dom/tests/mochitest/dom-level1-core/test_nodecdatasectionnodename.html,0,3,2,0
mobile/android/branding/unofficial/content/splash_v9.9.png,0,1,1,0
js/src/jit-test/tests/closures/flat-closure-2.js,0,1,1,0
layout/reftests/transform-3d/sorting-1a.html,0,1,1,0
netwerk/streamconv/converters/parse-ftp/U-Surge.in,0,0,0,0
xpcom/tests/static-checker/e12.cpp,0,3,2,0
accessible/tests/mochitest/states/test_selects.html,0,2,1,0
mobile/android/chrome/jar.mn,0,23,8,0
content/svg/content/test/test_viewport.html,0,1,1,0
xpcom/reflect/xptcall/src/md/win32/xptcinvoke_x86_64.cpp,0,3,2,0
toolkit/components/places/tests/bookmarks/test_savedsearches.js,0,1,1,0
layout/reftests/forms/select-multiple-ref.html,0,1,1,0
gfx/ots/src/ltsh.cc,0,2,2,0
js/src/tests/js1_8_1/regress/regress-524264.js,0,1,1,0
modules/freetype2/builds/link_dos.mk,0,0,0,0
layout/reftests/table-bordercollapse/bc_dyn_cell4.html,0,0,0,0
layout/reftests/bugs/531371-1-ref.html,0,0,0,0
intl/uconv/ucvko/nsCP949ToUnicode.h,0,1,1,0
intl/uconv/ucvibm/nsUnicodeToCP862.cpp,0,1,1,0
tools/profiler/platform-macos.cc,0,2,1,0
js/src/tests/js1_8_5/regress/regress-586482-2.js,0,1,1,0
layout/reftests/bugs/493968-1.html,0,0,0,0
intl/chardet/src/nsCyrillicDetector.h,0,5,3,0
layout/svg/crashtests/620034-1.html,0,1,1,0
toolkit/crashreporter/google-breakpad/src/tools/mac/dump_syms/dump_syms_tool.mm,0,1,1,0
security/nss/tests/libpkix/pkix_tests/util/runTests.sh,0,0,0,0
js/src/jit-test/tests/pic/callname-eager-this2.js,0,2,2,0
netwerk/test/unit/test_bug261425.js,0,0,0,0
modules/zlib/src/gzlib.c,0,1,1,0
image/test/reftest/bmp/bmp-24bpp/bmp-size-32x32-24bpp.png,0,1,1,0
toolkit/crashreporter/google-breakpad/src/processor/cfi_frame_info-inl.h,0,0,0,0
editor/libeditor/html/tests/test_spellcheck_pref.html,0,1,1,0
dom/tests/mochitest/dom-level2-html/test_HTMLInputElement06.html,0,1,1,0
toolkit/crashreporter/google-breakpad/src/common/stabs_reader.cc,0,1,1,0
content/base/crashtests/348049-1.xhtml,0,0,0,0
gfx/cairo/libpixman/AUTHORS,0,0,0,0
dom/indexedDB/test/unit/test_indexes_bad_values.js,0,2,2,0
toolkit/themes/winstripe/mozapps/extensions/extensions.svg,0,2,2,0
mobile/xul/themes/core/images/next-hdpi.png,0,1,1,0
dom/plugins/test/mochitest/test_npruntime_npnevaluate.html,0,2,2,0
image/test/reftest/bmp/bmp-8bpp/bmp-size-3x3-8bpp.png,0,1,1,0
layout/reftests/css-gradients/twostops-1g.html,0,1,1,0
widget/cocoa/crashtests/449111-1.html,0,1,1,0
other-licenses/atk-1.0/atk/atkrelationtype.h,0,0,0,0
modules/freetype2/src/type1/t1afm.c,0,2,2,0
layout/reftests/bugs/385870-1-ref.html,0,0,0,0
content/base/test/file_XHR_timeout.sjs,0,1,1,0
layout/reftests/editor/spellcheck-input-attr-dynamic.html,0,1,1,0
layout/reftests/css-disabled/input/input-fieldset-legend-1.html,0,1,1,0
browser/app/profile/extensions/testpilot@labs.mozilla.com/content/flot/jquery.flot.threshold.min.js,0,1,1,0
dom/tests/mochitest/ajax/prototype/test/unit/tmp/string_test.html,0,0,0,0
toolkit/toolkit-tiers.mk,0,74,34,0
widget/tests/test_bug466599.xul,0,1,1,0
security/nss/cmd/signtool/signtool.c,0,1,1,0
mobile/xul/locales/en-US/chrome/notification.dtd,0,1,1,0
layout/base/tests/font-inflation/intrinsic-max-1-ref.html,0,1,1,0
dom/tests/mochitest/w3c/html/tests/submission/Mozilla/nested-document-write-external.js,0,1,1,0
toolkit/themes/winstripe/global/numberbox.css,0,0,0,0
toolkit/components/passwordmgr/test/unit/data/signons-457358-1.txt,0,0,0,0
js/src/tests/js1_8_1/README,0,0,0,0
ipc/ipdl/ipdl/cxx/cgen.py,0,4,3,0
js/src/tests/js1_5/decompilation/regress-349489.js,0,1,1,0
xpcom/glue/standalone/nsGlueLinking.h,0,8,4,0
dom/interfaces/html/nsIDOMHTMLModElement.idl,0,16,8,0
netwerk/protocol/wyciwyg/Makefile.in,0,5,4,0
widget/qt/nsScreenManagerQt.cpp,0,1,1,0
modules/zlib/src/gzclose.c,0,1,1,0
ipc/chromium/src/base/waitable_event_watcher_unittest.cc,0,0,0,0
security/manager/pki/resources/content/cacertexists.xul,0,0,0,0
image/test/reftest/bmp/bmp-8bpp/rle-bmp-size-32x32-8bpp.bmp,0,1,1,0
content/base/crashtests/407818.html,0,0,0,0
extensions/spellcheck/hunspell/tests/suggestiontest/Makefile.in,0,1,1,0
toolkit/components/places/tests/unit/test_PlacesUtils_asyncGetBookmarkIds.js,0,2,2,0
nsprpub/pr/tests/inrval.c,0,0,0,0
netwerk/test/sites.txt,0,0,0,0
layout/mathml/mathfontSTIXSize1.properties,0,1,1,0
toolkit/content/tests/widgets/test_videocontrols_video_direction.html,0,0,0,0
dom/tests/mochitest/dom-level1-core/test_notationgetnotationname.html,0,3,2,0
browser/branding/official/wizWatermark.bmp,0,1,1,0
extensions/spellcheck/hunspell/tests/onlyincompound.sug,0,1,1,0
layout/reftests/svg/image/util.js,0,2,1,0
layout/reftests/bugs/603423-1.html,0,1,1,0
security/manager/pki/resources/content/serverCrlNextupdate.js,0,0,0,0
dom/plugins/ipc/ChildAsyncCall.h,0,1,1,0
js/src/tests/js1_7/block/regress-351497.js,0,1,1,0
layout/reftests/svg/selector-01.svg,0,1,1,0
layout/reftests/reftest-sanity/corners-4-ref.html,0,2,1,0
content/media/test/test_decode_error.html,0,6,2,0
content/base/test/badEventFieldName.eventsource,0,1,1,0
ipc/chromium/src/base/scoped_comptr_win_unittest.cc,0,0,0,0
dom/tests/mochitest/ajax/jquery/test/data/test.html,0,0,0,0
mobile/android/base/sync/jpake/JPakeNoActivePairingException.java,0,1,1,0
layout/svg/crashtests/692203-2.svg,0,1,1,0
toolkit/components/Makefile.in,0,15,12,0
toolkit/components/feeds/test/xml/rss1/item_link.xml,0,0,0,0
layout/reftests/css-submit-invalid/button-submit/add-submit-control.html,0,1,1,0
netwerk/base/public/nsIRedirectChannelRegistrar.idl,0,1,1,0
security/nss/lib/ckfw/builtins/anchor.c,0,0,0,0
layout/reftests/css-ui-invalid/input/input-disabled-fieldset-2.html,0,1,1,0
layout/base/tests/test_bug467672-2f.html,0,1,1,0
layout/generic/crashtests/591141.html,0,1,1,0
dom/sms/tests/xpcshell.ini,0,1,1,0
widget/gonk/libui/String8.h,0,1,1,0
dom/indexedDB/nsIIDBDatabaseException.idl,0,8,3,0
netwerk/base/src/nsAutodialQt.h,0,4,3,0
gfx/skia/src/animator/SkDisplayNumber.h,0,1,1,0
dom/tests/mochitest/dom-level2-html/test_HTMLTableSectionElement29.html,0,1,1,0
image/test/reftest/pngsuite-oddsizes/s09n3p02.png,0,1,1,0
security/nss/lib/ckfw/ckfwm.h,0,0,0,0
js/src/jit-test/tests/collections/Map-get.js,0,1,1,0
layout/base/crashtests/408299.html,0,0,0,0
build/pymake/tests/var-substitutions.mk,0,0,0,0
layout/base/tests/image_rrgg-256x256.png,0,1,1,0
tools/profiler/libunwind/src/src/x86/Gglobal.c,0,1,1,0
js/src/ctypes/libffi/src/raw_api.c,0,0,0,0
content/events/test/test_bug605242.html,0,2,2,0
mobile/android/base/httpclientandroidlib/impl/conn/Wire.java,0,1,1,0
toolkit/mozapps/extensions/test/addons/blocklist_soft5_3/install.rdf,0,1,1,0
xpcom/reflect/xptcall/src/md/unix/xptcinvoke_linux_s390x.cpp,0,2,2,0
layout/reftests/mathml/math-as-mstyle-1-ref.xhtml,0,1,1,0
dom/tests/mochitest/dom-level1-core/test_elementinuseattributeerr.html,0,3,2,0
layout/base/tests/bug602141-4.html,0,5,3,0
layout/reftests/bugs/348809-1f.html,0,0,0,0
widget/cocoa/cursors/sizeNS.tiff,0,1,1,0
accessible/tests/mochitest/name/test_tree.xul,0,3,2,0
xpcom/base/nsIMemoryReporter.idl,0,39,7,0
gfx/angle/src/libGLESv2/Program.cpp,0,22,4,0
js/src/metrics/jint/v8/run-earley-boyer.js,0,1,1,0
layout/reftests/ib-split/insert-into-split-inline-14.html,0,0,0,0
layout/reftests/svg/as-image/img-novb-widthAndHeight-slice-1-em.html,0,1,1,0
js/src/tests/ecma_3/RegExp/octal-002.js,0,1,1,0
layout/reftests/tab-size/spaces-4.html,0,0,0,0
layout/reftests/bugs/10209-1.html,0,1,1,0
js/src/jit-test/tests/debug/Frame-eval-10.js,0,9,2,0
intl/chardet/tools/genutf8.pl,0,0,0,0
build/pymake/tests/var-overrides.mk,0,0,0,0
layout/reftests/text/pre-line-4-ref.html,0,0,0,0
browser/base/content/test/browser_bug555224.js,0,1,1,0
testing/mozbase/mozprocess/tests/process_normal_finish.ini,0,1,1,0
content/base/crashtests/386000-1.html,0,0,0,0
content/xul/templates/tests/chrome/test_tmpl_simplevariablesubstitutionvariablesconcatenated.xul,0,2,2,0
layout/reftests/css-gradients/linear-viewport.html,0,0,0,0
content/xbl/crashtests/507991-1.xhtml,0,1,1,0
layout/reftests/margin-collapsing/table-sibling-1a.html,0,0,0,0
gfx/skia/src/gpu/GrBufferAllocPool.h,0,1,1,0
content/xul/templates/tests/chrome/test_tmpl_htmlelementextendedsyntaxwithbinding.xul,0,2,2,0
layout/reftests/text/font-selection-generic-1-ref.html,0,1,1,0
browser/components/shell/test/unit/xpcshell.ini,0,1,1,0
content/canvas/test/webgl/conformance/limits/gl-min-uniforms.html,0,5,2,0
content/base/test/test_bug395915.html,0,1,1,0
layout/reftests/svg/smil/anim-filter-size-01.svg,0,0,0,0
content/base/test/file_bug426646-1.html,0,3,2,0
config/makedep.cpp,0,0,0,0
js/src/jit-test/tests/basic/bug649939.js,0,2,2,0
extensions/spellcheck/hunspell/tests/alias3.aff,0,1,1,0
accessible/tests/mochitest/name/test_button.html,0,3,2,0
media/libvorbis/lib/lookup_data.h,0,0,0,0
toolkit/content/tests/chrome/test_autocomplete_delayOnPaste.xul,0,2,2,0
extensions/auth/nsAuthSASL.h,0,3,2,0
toolkit/mozapps/extensions/test/xpcshell/data/test_hotfix_2.rdf,0,1,1,0
accessible/src/xpcom/xpcAccessibleTable.cpp,0,1,1,0
dom/tests/mochitest/dom-level2-html/test_HTMLLegendElement01.html,0,1,1,0
toolkit/themes/gnomestripe/mozapps/passwordmgr/key-64.png,0,2,1,0
netwerk/test/unit/test_redirect_canceled.js,0,1,1,0
layout/reftests/text/zwnj-01-notref.html,0,0,0,0
layout/reftests/bugs/379178-html.html,0,0,0,0
embedding/android/GeckoNetworkManager.java,0,4,1,0
hal/windows/WindowsBattery.cpp,0,7,5,0
extensions/spellcheck/hunspell/tests/opentaal_keepcase.sug,0,1,1,0
dom/plugins/test/mochitest/test_instance_unparent2.html,0,1,1,0
toolkit/mozapps/extensions/test/xpinstall/browser_httphash3.js,0,1,1,0
layout/reftests/text/auto-hyphenation-nn-1-ref.html,0,1,1,0
layout/reftests/first-letter/484400-1.html,0,0,0,0
toolkit/locales/en-US/chrome/global-platform/unix/intl.properties,0,0,0,0
tools/profiler/libunwind/src/acinclude.m4,0,1,1,0
content/base/test/test_bug614058.html,0,2,2,0
b2g/branding/unofficial/locales/jar.mn,0,1,1,0
layout/reftests/css-parsing/invalid-url-handling-ref.xhtml,0,1,1,0
js/src/tests/js1_7/regress/regress-470388-02.js,0,1,1,0
widget/cocoa/nsMenuGroupOwnerX.mm,0,1,1,0
nsprpub/pr/Makefile.in,0,0,0,0
gfx/angle/src/libGLESv2/resource.h,0,1,1,0
tools/profiler/libunwind/src/src/x86_64/siglongjmp.S,0,1,1,0
js/src/tests/js1_5/extensions/regress-455380.js,0,1,1,0
layout/reftests/css-namespace/prefix-001.xml,0,0,0,0
mobile/xul/themes/core/honeycomb/images/navigation-magnifier-30.png,0,2,2,0
layout/reftests/table-width/default-box-sizing-separate-standards.html,0,0,0,0
dom/tests/mochitest/dom-level2-html/test_HTMLObjectElement04.html,0,1,1,0
js/src/tests/ecma_2/Exceptions/exception-007.js,0,1,1,0
layout/reftests/pagination/table-caption-splitaftercaption-10.html,0,1,1,0
js/src/tests/ecma/Date/15.9.5.21-7.js,0,1,1,0
content/events/test/test_bug650493.html,0,6,4,0
content/base/crashtests/458637-1.html,0,0,0,0
layout/reftests/counters/t1202-counters-16-c-test.html,0,0,0,0
content/base/public/Makefile.in,0,41,21,0
toolkit/components/satchel/test/unit/test_db_update_v2.js,0,0,0,0
layout/reftests/floats/345369-4.html,0,0,0,0
widget/gtk2/gtk2drawing.c,0,1,1,0
layout/reftests/css-enabled/fieldset/reftest.list,0,3,1,0
dom/tests/mochitest/dom-level2-core/test_isSupported13.html,0,1,1,0
layout/reftests/ib-split/remove-from-split-inline-4-ref.html,0,0,0,0
image/test/reftest/pngsuite-gamma/g03n2c08.html,0,4,3,0
toolkit/mozapps/extensions/test/xpcshell/test_corrupt.js,0,4,2,0
mobile/android/components/build/nsShellService.cpp,0,1,1,0
browser/themes/pinstripe/devtools/toolbarbutton-close.png,0,1,1,0
layout/reftests/bugs/373381-1.html,0,0,0,0
layout/reftests/font-face/underline-offset-change-2-ref.html,0,0,0,0
layout/reftests/mathml/mpadded-3-ref.html,0,1,1,0
netwerk/cache/nsICacheVisitor.idl,0,3,2,0
extensions/spellcheck/locales/en-US/hunspell/README_en_US.txt,0,2,2,0
layout/reftests/floats/345369-1-ref.html,0,0,0,0
layout/generic/crashtests/382745-1.xhtml,0,0,0,0
image/test/reftest/pngsuite-background/wrapper.html,0,1,1,0
security/coreconf/OpenBSD.mk,0,0,0,0
js/src/jit-test/tests/debug/Frame-onPop-07.js,0,1,1,0
js/src/tests/js1_7/decompilation/browser.js,0,0,0,0
layout/reftests/bugs/409659-1a.html,0,0,0,0
js/src/jit-test/tests/basic/testDivisionFloat.js,0,1,1,0
layout/reftests/table-bordercollapse/frame_rhs_rules_all_ref.html,0,0,0,0
toolkit/mozapps/extensions/test/unit/data/test_bug421396/install.rdf,0,0,0,0
js/src/ctypes/libffi/testsuite/libffi.call/cls_multi_sshort.c,0,0,0,0
layout/svg/crashtests/386475-1.xhtml,0,0,0,0
gfx/skia/include/core/SkPerspIter.h,0,1,1,0
dom/workers/test/extensions/traditional/Makefile.in,0,3,3,0
js/src/ion/x64/CodeGenerator-x64.h,0,26,6,0
mobile/android/themes/core/images/row-bg-light.png,0,1,1,0
dom/interfaces/events/nsIDOMNotifyPaintEvent.idl,0,1,1,0
dom/tests/mochitest/ajax/prototype/test/unit/fixtures/form.html,0,0,0,0
tools/profiler/libunwind/src/src/ia64/siglongjmp.S,0,1,1,0
layout/reftests/font-face/src-list-2-big-ref.html,0,0,0,0
layout/reftests/image-rect/background-zoom-4-ref.html,0,2,1,0
js/src/jit-test/tests/basic/testDoubleToStr.js,0,1,1,0
widget/qt/mozSwipeGesture.cpp,0,1,1,0
storage/public/mozIStorageResultSet.idl,0,0,0,0
